SiteID,0,Site Timezone,-9,Data Timezone,0,Longitude,-128.77481,Latitude,39.970406
Year,Month,Day,Hour,Minute,wind speed at 100m (m/s)
2019,2,26,23,15,12.02
2019,2,26,23,30,12.19
2019,2,26,23,45,12.84
2019,2,27,0,0,12.94
2019,2,27,0,15,13.02
2019,2,27,0,30,12.290000000000001
2019,2,27,0,45,12.18
2019,2,27,1,0,13.290000000000001
2019,2,27,1,15,13.27
2019,2,27,1,30,12.69
2019,2,27,1,45,12.790000000000001
2019,2,27,2,0,13.01
2019,2,27,2,15,13.44
2019,2,27,2,30,13
2019,2,27,2,45,13.13
2019,2,27,3,0,13.4
2019,2,27,3,15,12.81
2019,2,27,3,30,12.450000000000001
2019,2,27,3,45,11.88
2019,2,27,4,0,11.51
2019,2,27,4,15,10.99
2019,2,27,4,30,10.34
2019,2,27,4,45,9.84
2019,2,27,5,0,9.92
2019,2,27,5,15,10.28
2019,2,27,5,30,9.84
2019,2,27,5,45,9.27
2019,2,27,6,0,9.27
2019,2,27,6,15,9.74
2019,2,27,6,30,10.18
2019,2,27,6,45,9.540000000000001
2019,2,27,7,0,8.47
2019,2,27,7,15,7.47
2019,2,27,7,30,6.94
2019,2,27,7,45,8.82
2019,2,27,8,0,5.47
2019,2,27,8,15,5.55
2019,2,27,8,30,5.69
2019,2,27,8,45,5.69
2019,2,27,9,0,9.790000000000001
2019,2,27,9,15,9.61
2019,2,27,9,30,9.33
2019,2,27,9,45,9.85
2019,2,27,10,0,9.28
2019,2,27,10,15,9.39
2019,2,27,10,30,8.96
2019,2,27,10,45,9.32
2019,2,27,11,0,9.32
2019,2,27,11,15,8.67
2019,2,27,11,30,8.85
2019,2,27,11,45,8.68
2019,2,27,12,0,8.85
2019,2,27,12,15,7.84
2019,2,27,12,30,7.51
2019,2,27,12,45,7.83
2019,2,27,13,0,6.99
2019,2,27,13,15,7.46
2019,2,27,13,30,7.2
2019,2,27,13,45,7.46
2019,2,27,14,0,7.59
2019,2,27,14,15,6.92
2019,2,27,14,30,6.71
2019,2,27,14,45,6.94
2019,2,27,15,0,6.82
2019,2,27,15,15,5.29
2019,2,27,15,30,5.04
2019,2,27,15,45,5.72
2019,2,27,16,0,4.23
2019,2,27,16,15,3.7
2019,2,27,16,30,4.63
2019,2,27,16,45,5.57
2019,2,27,17,0,4.54
2019,2,27,17,15,3.79
2019,2,27,17,30,5.11
2019,2,27,17,45,3.9
2019,2,27,18,0,2.41
2019,2,27,18,15,1.8900000000000001
2019,2,27,18,30,2.88
2019,2,27,18,45,2.61
2019,2,27,19,0,3.14
2019,2,27,19,15,4.09
2019,2,27,19,30,3.6
2019,2,27,19,45,3.31
2019,2,27,20,0,2.75
2019,2,27,20,15,2.5
2019,2,27,20,30,2.2800000000000002
2019,2,27,20,45,2.22
2019,2,27,21,0,2.1
2019,2,27,21,15,1.98
2019,2,27,21,30,1.98
2019,2,27,21,45,2.08
2019,2,27,22,0,2.1
2019,2,27,22,15,2.04
2019,2,27,22,30,2.12
2019,2,27,22,45,2.48
2019,2,27,23,0,2.58
2019,2,27,23,15,2.3000000000000003
2019,2,27,23,30,1.94
2019,2,27,23,45,1.69
2019,2,28,0,0,1.69
2019,2,28,0,15,2.06
2019,2,28,0,30,2.21
2019,2,28,0,45,1.82
2019,2,28,1,0,1.93
2019,2,28,1,15,2.77
2019,2,28,1,30,3.47
2019,2,28,1,45,3.6
2019,2,28,2,0,3.71
2019,2,28,2,15,4.17
2019,2,28,2,30,4.2700000000000005
2019,2,28,2,45,4.75
2019,2,28,3,0,4.7
2019,2,28,3,15,5.8
2019,2,28,3,30,6.01
2019,2,28,3,45,7.47
2019,2,28,4,0,7.44
2019,2,28,4,15,7.4
2019,2,28,4,30,8.85
2019,2,28,4,45,6.07
2019,2,28,5,0,4.89
2019,2,28,5,15,7.17
2019,2,28,5,30,6.08
2019,2,28,5,45,7.66
2019,2,28,6,0,6.71
2019,2,28,6,15,6.65
2019,2,28,6,30,8.55
2019,2,28,6,45,8.53
2019,2,28,7,0,7.61
2019,2,28,7,15,7.48
2019,2,28,7,30,7.3500000000000005
2019,2,28,7,45,8.51
2019,2,28,8,0,8.47
2019,2,28,8,15,8.22
2019,2,28,8,30,7.96
2019,2,28,8,45,8.15
2019,2,28,9,0,7.95
2019,2,28,9,15,7.9
2019,2,28,9,30,8.23
2019,2,28,9,45,8.28
2019,2,28,10,0,8.23
2019,2,28,10,15,8.09
2019,2,28,10,30,8.23
2019,2,28,10,45,7.57
2019,2,28,11,0,7.6000000000000005
2019,2,28,11,15,7.5
2019,2,28,11,30,7.67
2019,2,28,11,45,7.96
2019,2,28,12,0,7.55
2019,2,28,12,15,7.4
2019,2,28,12,30,7.640000000000001
2019,2,28,12,45,7.42
2019,2,28,13,0,7.140000000000001
2019,2,28,13,15,6.79
2019,2,28,13,30,6.69
2019,2,28,13,45,6.8500000000000005
2019,2,28,14,0,6.48
2019,2,28,14,15,6.43
2019,2,28,14,30,6.24
2019,2,28,14,45,6.05
2019,2,28,15,0,5.68
2019,2,28,15,15,5.41
2019,2,28,15,30,5.4
2019,2,28,15,45,5.3
2019,2,28,16,0,5.25
2019,2,28,16,15,5.39
2019,2,28,16,30,5.3500000000000005
2019,2,28,16,45,5.33
2019,2,28,17,0,5.42
2019,2,28,17,15,5.48
2019,2,28,17,30,5.48
2019,2,28,17,45,5.62
2019,2,28,18,0,5.79
2019,2,28,18,15,5.65
2019,2,28,18,30,5.82
2019,2,28,18,45,5.68
2019,2,28,19,0,5.89
2019,2,28,19,15,5.62
2019,2,28,19,30,5.48
2019,2,28,19,45,5.57
2019,2,28,20,0,5.51
2019,2,28,20,15,6.18
2019,2,28,20,30,5.89
2019,2,28,20,45,5.5
2019,2,28,21,0,5.07
2019,2,28,21,15,4.08
2019,2,28,21,30,4.92
2019,2,28,21,45,6.38
2019,2,28,22,0,6.28
2019,2,28,22,15,6.0600000000000005
2019,2,28,22,30,5.5600000000000005
2019,2,28,22,45,4.9
2019,2,28,23,0,6.69
2019,2,28,23,15,5.63
2019,2,28,23,30,4.57
2019,2,28,23,45,4.8500000000000005
2019,3,1,0,0,3.84
2019,3,1,0,15,3.98
2019,3,1,0,30,5.62
2019,3,1,0,45,5.13
2019,3,1,1,0,4.66
2019,3,1,1,15,4.97
2019,3,1,1,30,5.28
2019,3,1,1,45,5.03
2019,3,1,2,0,4.7700000000000005
2019,3,1,2,15,4.41
2019,3,1,2,30,4.18
2019,3,1,2,45,3.88
2019,3,1,3,0,5.2
2019,3,1,3,15,4.66
2019,3,1,3,30,4.33
2019,3,1,3,45,5.17
2019,3,1,4,0,5.59
2019,3,1,4,15,5.08
2019,3,1,4,30,4.74
2019,3,1,4,45,5.58
2019,3,1,5,0,5.89
2019,3,1,5,15,6.12
2019,3,1,5,30,6.15
2019,3,1,5,45,6.07
2019,3,1,6,0,5.86
2019,3,1,6,15,5.72
2019,3,1,6,30,6
2019,3,1,6,45,5.8
2019,3,1,7,0,5.17
2019,3,1,7,15,6.18
2019,3,1,7,30,5.34
2019,3,1,7,45,5.73
2019,3,1,8,0,5.69
2019,3,1,8,15,6.05
2019,3,1,8,30,6.03
2019,3,1,8,45,5.91
2019,3,1,9,0,5.62
2019,3,1,9,15,5.79
2019,3,1,9,30,5.6000000000000005
2019,3,1,9,45,5.82
2019,3,1,10,0,5.92
2019,3,1,10,15,5.63
2019,3,1,10,30,6
2019,3,1,10,45,5.32
2019,3,1,11,0,5.49
2019,3,1,11,15,5.53
2019,3,1,11,30,5.36
2019,3,1,11,45,4.4
2019,3,1,12,0,3.6
2019,3,1,12,15,3.47
2019,3,1,12,30,3.74
2019,3,1,12,45,3.75
2019,3,1,13,0,3.63
2019,3,1,13,15,3.67
2019,3,1,13,30,3.84
2019,3,1,13,45,3.93
2019,3,1,14,0,3.68
2019,3,1,14,15,3.39
2019,3,1,14,30,3.12
2019,3,1,14,45,2.96
2019,3,1,15,0,2.9
2019,3,1,15,15,2.69
2019,3,1,15,30,2.38
2019,3,1,15,45,2.17
2019,3,1,16,0,2.08
2019,3,1,16,15,2.12
2019,3,1,16,30,2.14
2019,3,1,16,45,1.98
2019,3,1,17,0,1.6400000000000001
2019,3,1,17,15,1.32
2019,3,1,17,30,1.31
2019,3,1,17,45,1.57
2019,3,1,18,0,1.46
2019,3,1,18,15,1.48
2019,3,1,18,30,1.6300000000000001
2019,3,1,18,45,1.8800000000000001
2019,3,1,19,0,2.02
2019,3,1,19,15,2.11
2019,3,1,19,30,2.2600000000000002
2019,3,1,19,45,2.65
2019,3,1,20,0,4.86
2019,3,1,20,15,4.28
2019,3,1,20,30,3.97
2019,3,1,20,45,3.99
2019,3,1,21,0,3.77
2019,3,1,21,15,4.15
2019,3,1,21,30,4.8
2019,3,1,21,45,5.08
2019,3,1,22,0,4.98
2019,3,1,22,15,6.01
2019,3,1,22,30,6.24
2019,3,1,22,45,6.08
2019,3,1,23,0,6.47
2019,3,1,23,15,6.87
2019,3,1,23,30,7.11
2019,3,1,23,45,6.66
2019,3,2,0,0,7.04
2019,3,2,0,15,8.39
2019,3,2,0,30,8.39
2019,3,2,0,45,8.44
2019,3,2,1,0,8.4
2019,3,2,1,15,8.51
2019,3,2,1,30,8.11
2019,3,2,1,45,7.67
2019,3,2,2,0,7.94
2019,3,2,2,15,7.88
2019,3,2,2,30,8.19
2019,3,2,2,45,9.01
2019,3,2,3,0,9.4
2019,3,2,3,15,9.17
2019,3,2,3,30,9.44
2019,3,2,3,45,9.96
2019,3,2,4,0,10.09
2019,3,2,4,15,10.05
2019,3,2,4,30,10.120000000000001
2019,3,2,4,45,9.96
2019,3,2,5,0,9.77
2019,3,2,5,15,10.36
2019,3,2,5,30,10.27
2019,3,2,5,45,9.66
2019,3,2,6,0,9.92
2019,3,2,6,15,10.03
2019,3,2,6,30,9.88
2019,3,2,6,45,10.09
2019,3,2,7,0,10.290000000000001
2019,3,2,7,15,10.34
2019,3,2,7,30,10.25
2019,3,2,7,45,10.28
2019,3,2,8,0,10.58
2019,3,2,8,15,10.08
2019,3,2,8,30,10.290000000000001
2019,3,2,8,45,10.540000000000001
2019,3,2,9,0,10.41
2019,3,2,9,15,10.61
2019,3,2,9,30,10.68
2019,3,2,9,45,11.09
2019,3,2,10,0,11.24
2019,3,2,10,15,10.74
2019,3,2,10,30,11.06
2019,3,2,10,45,11.42
2019,3,2,11,0,11.950000000000001
2019,3,2,11,15,12.56
2019,3,2,11,30,11.73
2019,3,2,11,45,11.56
2019,3,2,12,0,11.36
2019,3,2,12,15,11.120000000000001
2019,3,2,12,30,10.88
2019,3,2,12,45,10.68
2019,3,2,13,0,11.52
2019,3,2,13,15,12.57
2019,3,2,13,30,12.290000000000001
2019,3,2,13,45,13.18
2019,3,2,14,0,12.97
2019,3,2,14,15,12.73
2019,3,2,14,30,13
2019,3,2,14,45,12.99
2019,3,2,15,0,12.4
2019,3,2,15,15,12.63
2019,3,2,15,30,12.93
2019,3,2,15,45,12.36
2019,3,2,16,0,12.370000000000001
2019,3,2,16,15,12.97
2019,3,2,16,30,12.34
2019,3,2,16,45,12.6
2019,3,2,17,0,13.040000000000001
2019,3,2,17,15,12.58
2019,3,2,17,30,11.9
2019,3,2,17,45,12.05
2019,3,2,18,0,11.05
2019,3,2,18,15,11.96
2019,3,2,18,30,11.56
2019,3,2,18,45,10.620000000000001
2019,3,2,19,0,11.33
2019,3,2,19,15,10.74
2019,3,2,19,30,10.55
2019,3,2,19,45,10.870000000000001
2019,3,2,20,0,11.05
2019,3,2,20,15,11.14
2019,3,2,20,30,11.34
2019,3,2,20,45,11.23
2019,3,2,21,0,11.63
2019,3,2,21,15,11.61
2019,3,2,21,30,11.36
2019,3,2,21,45,11.51
2019,3,2,22,0,11.19
2019,3,2,22,15,11.25
2019,3,2,22,30,11.4
2019,3,2,22,45,10.870000000000001
2019,3,2,23,0,11.46
2019,3,2,23,15,11.56
2019,3,2,23,30,11.56
2019,3,2,23,45,11.5
2019,3,3,0,0,10.92
2019,3,3,0,15,11.47
2019,3,3,0,30,11.700000000000001
2019,3,3,0,45,11.74
2019,3,3,1,0,11.790000000000001
2019,3,3,1,15,11.68
2019,3,3,1,30,11.48
2019,3,3,1,45,11.47
2019,3,3,2,0,11.44
2019,3,3,2,15,11.61
2019,3,3,2,30,11.540000000000001
2019,3,3,2,45,11.39
2019,3,3,3,0,11.620000000000001
2019,3,3,3,15,11.49
2019,3,3,3,30,11.73
2019,3,3,3,45,11.63
2019,3,3,4,0,11.76
2019,3,3,4,15,11.870000000000001
2019,3,3,4,30,12.06
2019,3,3,4,45,12.02
2019,3,3,5,0,12.1
2019,3,3,5,15,12.17
2019,3,3,5,30,12
2019,3,3,5,45,12.040000000000001
2019,3,3,6,0,12.11
2019,3,3,6,15,11.69
2019,3,3,6,30,11.97
2019,3,3,6,45,11.63
2019,3,3,7,0,11.1
2019,3,3,7,15,10.74
2019,3,3,7,30,10.47
2019,3,3,7,45,10.33
2019,3,3,8,0,10.28
2019,3,3,8,15,10.23
2019,3,3,8,30,10.16
2019,3,3,8,45,10.17
2019,3,3,9,0,10.18
2019,3,3,9,15,9.92
2019,3,3,9,30,9.89
2019,3,3,9,45,9.77
2019,3,3,10,0,9.22
2019,3,3,10,15,9.66
2019,3,3,10,30,9.51
2019,3,3,10,45,9.64
2019,3,3,11,0,9.49
2019,3,3,11,15,9.75
2019,3,3,11,30,9.9
2019,3,3,11,45,9.94
2019,3,3,12,0,10.03
2019,3,3,12,15,9.950000000000001
2019,3,3,12,30,9.91
2019,3,3,12,45,9.84
2019,3,3,13,0,10.07
2019,3,3,13,15,10.27
2019,3,3,13,30,10.86
2019,3,3,13,45,10.47
2019,3,3,14,0,10.38
2019,3,3,14,15,10.14
2019,3,3,14,30,9.46
2019,3,3,14,45,10.82
2019,3,3,15,0,10.56
2019,3,3,15,15,10.52
2019,3,3,15,30,9.98
2019,3,3,15,45,10.71
2019,3,3,16,0,9.99
2019,3,3,16,15,10.05
2019,3,3,16,30,10.69
2019,3,3,16,45,9.99
2019,3,3,17,0,9.21
2019,3,3,17,15,9.48
2019,3,3,17,30,9.46
2019,3,3,17,45,8.86
2019,3,3,18,0,9.34
2019,3,3,18,15,9.1
2019,3,3,18,30,8.82
2019,3,3,18,45,9.1
2019,3,3,19,0,8.870000000000001
2019,3,3,19,15,8.790000000000001
2019,3,3,19,30,9.200000000000001
2019,3,3,19,45,9.61
2019,3,3,20,0,9.15
2019,3,3,20,15,9.17
2019,3,3,20,30,9.64
2019,3,3,20,45,9.48
2019,3,3,21,0,9.24
2019,3,3,21,15,9.67
2019,3,3,21,30,9.73
2019,3,3,21,45,9.47
2019,3,3,22,0,9.81
2019,3,3,22,15,9.5
2019,3,3,22,30,9.57
2019,3,3,22,45,9.53
2019,3,3,23,0,9.47
2019,3,3,23,15,9.89
2019,3,3,23,30,9.9
2019,3,3,23,45,9.61
2019,3,4,0,0,9.71
2019,3,4,0,15,9.5
2019,3,4,0,30,10.290000000000001
2019,3,4,0,45,9.98
2019,3,4,1,0,10.11
2019,3,4,1,15,9.77
2019,3,4,1,30,9.74
2019,3,4,1,45,9.78
2019,3,4,2,0,9.68
2019,3,4,2,15,9.58
2019,3,4,2,30,9.43
2019,3,4,2,45,10.11
2019,3,4,3,0,9.96
2019,3,4,3,15,9.1
2019,3,4,3,30,9.35
2019,3,4,3,45,8.91
2019,3,4,4,0,8.52
2019,3,4,4,15,8.8
2019,3,4,4,30,8.44
2019,3,4,4,45,8.32
2019,3,4,5,0,8.290000000000001
2019,3,4,5,15,8.06
2019,3,4,5,30,8.47
2019,3,4,5,45,8.6
2019,3,4,6,0,8.74
2019,3,4,6,15,8.120000000000001
2019,3,4,6,30,7.43
2019,3,4,6,45,7.97
2019,3,4,7,0,7.0200000000000005
2019,3,4,7,15,7.55
2019,3,4,7,30,6.79
2019,3,4,7,45,7.87
2019,3,4,8,0,6.5600000000000005
2019,3,4,8,15,7.68
2019,3,4,8,30,7.54
2019,3,4,8,45,7.15
2019,3,4,9,0,8
2019,3,4,9,15,7.73
2019,3,4,9,30,7.5
2019,3,4,9,45,7.8
2019,3,4,10,0,7.73
2019,3,4,10,15,8.15
2019,3,4,10,30,8.61
2019,3,4,10,45,6.88
2019,3,4,11,0,8.42
2019,3,4,11,15,8.01
2019,3,4,11,30,7.57
2019,3,4,11,45,6.98
2019,3,4,12,0,7.01
2019,3,4,12,15,7.23
2019,3,4,12,30,7.140000000000001
2019,3,4,12,45,8.05
2019,3,4,13,0,7.04
2019,3,4,13,15,6.91
2019,3,4,13,30,6.12
2019,3,4,13,45,6.72
2019,3,4,14,0,6.49
2019,3,4,14,15,6.97
2019,3,4,14,30,6.37
2019,3,4,14,45,4.57
2019,3,4,15,0,5.19
2019,3,4,15,15,6.45
2019,3,4,15,30,6.44
2019,3,4,15,45,5.98
2019,3,4,16,0,5.96
2019,3,4,16,15,6.26
2019,3,4,16,30,6.0600000000000005
2019,3,4,16,45,6.88
2019,3,4,17,0,6.2
2019,3,4,17,15,5.76
2019,3,4,17,30,6.640000000000001
2019,3,4,17,45,7.24
2019,3,4,18,0,7.18
2019,3,4,18,15,5.4
2019,3,4,18,30,6.83
2019,3,4,18,45,5.97
2019,3,4,19,0,6.72
2019,3,4,19,15,7.48
2019,3,4,19,30,6.36
2019,3,4,19,45,6.78
2019,3,4,20,0,7.92
2019,3,4,20,15,7.13
2019,3,4,20,30,7.0600000000000005
2019,3,4,20,45,7.57
2019,3,4,21,0,7.72
2019,3,4,21,15,7.5
2019,3,4,21,30,7.86
2019,3,4,21,45,8.1
2019,3,4,22,0,8.03
2019,3,4,22,15,6.92
2019,3,4,22,30,7.6000000000000005
2019,3,4,22,45,7.65
2019,3,4,23,0,7.04
2019,3,4,23,15,7.18
2019,3,4,23,30,7.44
2019,3,4,23,45,7.51
2019,3,5,0,0,7.29
2019,3,5,0,15,6.0600000000000005
2019,3,5,0,30,6.84
2019,3,5,0,45,6.13
2019,3,5,1,0,6.23
2019,3,5,1,15,6.6000000000000005
2019,3,5,1,30,7.05
2019,3,5,1,45,6.63
2019,3,5,2,0,7.37
2019,3,5,2,15,7.140000000000001
2019,3,5,2,30,7.49
2019,3,5,2,45,9.11
2019,3,5,3,0,8.91
2019,3,5,3,15,8.82
2019,3,5,3,30,8.77
2019,3,5,3,45,8.47
2019,3,5,4,0,8.24
2019,3,5,4,15,8.31
2019,3,5,4,30,8.15
2019,3,5,4,45,8.370000000000001
2019,3,5,5,0,8.1
2019,3,5,5,15,8.81
2019,3,5,5,30,8.96
2019,3,5,5,45,9.1
2019,3,5,6,0,9.370000000000001
2019,3,5,6,15,9.24
2019,3,5,6,30,9.43
2019,3,5,6,45,9.23
2019,3,5,7,0,9.33
2019,3,5,7,15,9.56
2019,3,5,7,30,9.77
2019,3,5,7,45,9.950000000000001
2019,3,5,8,0,10.23
2019,3,5,8,15,10.75
2019,3,5,8,30,10.64
2019,3,5,8,45,10.41
2019,3,5,9,0,10.73
2019,3,5,9,15,10.6
2019,3,5,9,30,10.14
2019,3,5,9,45,10.120000000000001
2019,3,5,10,0,10.71
2019,3,5,10,15,10.82
2019,3,5,10,30,10.620000000000001
2019,3,5,10,45,10.85
2019,3,5,11,0,10.93
2019,3,5,11,15,10.67
2019,3,5,11,30,10.47
2019,3,5,11,45,10.51
2019,3,5,12,0,10.93
2019,3,5,12,15,11.32
2019,3,5,12,30,12.27
2019,3,5,12,45,12.43
2019,3,5,13,0,12.82
2019,3,5,13,15,13.16
2019,3,5,13,30,13.61
2019,3,5,13,45,13.42
2019,3,5,14,0,13.530000000000001
2019,3,5,14,15,13.72
2019,3,5,14,30,13.97
2019,3,5,14,45,14.16
2019,3,5,15,0,14.05
2019,3,5,15,15,14
2019,3,5,15,30,14.15
2019,3,5,15,45,14.35
2019,3,5,16,0,14.59
2019,3,5,16,15,14.49
2019,3,5,16,30,14.73
2019,3,5,16,45,14.870000000000001
2019,3,5,17,0,14.67
2019,3,5,17,15,15.14
2019,3,5,17,30,15.49
2019,3,5,17,45,15.58
2019,3,5,18,0,15.91
2019,3,5,18,15,16.22
2019,3,5,18,30,16.240000000000002
2019,3,5,18,45,16.21
2019,3,5,19,0,16.46
2019,3,5,19,15,17.18
2019,3,5,19,30,17.25
2019,3,5,19,45,16.8
2019,3,5,20,0,17.56
2019,3,5,20,15,17.8
2019,3,5,20,30,17.95
2019,3,5,20,45,17.94
2019,3,5,21,0,18.080000000000002
2019,3,5,21,15,18.61
2019,3,5,21,30,18.5
2019,3,5,21,45,19.03
2019,3,5,22,0,19.26
2019,3,5,22,15,19.71
2019,3,5,22,30,19.43
2019,3,5,22,45,19.53
2019,3,5,23,0,18.44
2019,3,5,23,15,19
2019,3,5,23,30,18.88
2019,3,5,23,45,18.67
2019,3,6,0,0,18.77
2019,3,6,0,15,18.59
2019,3,6,0,30,17.28
2019,3,6,0,45,18.6
2019,3,6,1,0,18.400000000000002
2019,3,6,1,15,18.490000000000002
2019,3,6,1,30,17.98
2019,3,6,1,45,17.47
2019,3,6,2,0,17.31
2019,3,6,2,15,17.59
2019,3,6,2,30,17.14
2019,3,6,2,45,16.93
2019,3,6,3,0,16.52
2019,3,6,3,15,15.59
2019,3,6,3,30,14.68
2019,3,6,3,45,13.65
2019,3,6,4,0,15.05
2019,3,6,4,15,16.65
2019,3,6,4,30,17.81
2019,3,6,4,45,17.400000000000002
2019,3,6,5,0,17.16
2019,3,6,5,15,17.18
2019,3,6,5,30,16.91
2019,3,6,5,45,17.29
2019,3,6,6,0,17
2019,3,6,6,15,16.57
2019,3,6,6,30,16.17
2019,3,6,6,45,16.53
2019,3,6,7,0,17.19
2019,3,6,7,15,17.64
2019,3,6,7,30,17.86
2019,3,6,7,45,17.740000000000002
2019,3,6,8,0,17.12
2019,3,6,8,15,17.54
2019,3,6,8,30,17.69
2019,3,6,8,45,17.400000000000002
2019,3,6,9,0,17.54
2019,3,6,9,15,17.52
2019,3,6,9,30,17.52
2019,3,6,9,45,17.29
2019,3,6,10,0,17.37
2019,3,6,10,15,17.12
2019,3,6,10,30,17.400000000000002
2019,3,6,10,45,17.29
2019,3,6,11,0,17.89
2019,3,6,11,15,17.8
2019,3,6,11,30,17.76
2019,3,6,11,45,17.44
2019,3,6,12,0,17.17
2019,3,6,12,15,17.46
2019,3,6,12,30,17.18
2019,3,6,12,45,17.23
2019,3,6,13,0,17.11
2019,3,6,13,15,17.39
2019,3,6,13,30,17.71
2019,3,6,13,45,17.93
2019,3,6,14,0,17.830000000000002
2019,3,6,14,15,17.830000000000002
2019,3,6,14,30,17.75
2019,3,6,14,45,17.51
2019,3,6,15,0,17.55
2019,3,6,15,15,17.490000000000002
2019,3,6,15,30,17.56
2019,3,6,15,45,17.42
2019,3,6,16,0,16.97
2019,3,6,16,15,16.65
2019,3,6,16,30,16.09
2019,3,6,16,45,15.68
2019,3,6,17,0,15.74
2019,3,6,17,15,15.48
2019,3,6,17,30,15.21
2019,3,6,17,45,14.85
2019,3,6,18,0,14.530000000000001
2019,3,6,18,15,13.9
2019,3,6,18,30,13.73
2019,3,6,18,45,13.35
2019,3,6,19,0,13.35
2019,3,6,19,15,13
2019,3,6,19,30,13.09
2019,3,6,19,45,12.280000000000001
2019,3,6,20,0,10.75
2019,3,6,20,15,11.63
2019,3,6,20,30,11.28
2019,3,6,20,45,12.77
2019,3,6,21,0,11.05
2019,3,6,21,15,11.040000000000001
2019,3,6,21,30,10.78
2019,3,6,21,45,11.1
2019,3,6,22,0,9.44
2019,3,6,22,15,10.23
2019,3,6,22,30,9.77
2019,3,6,22,45,10.44
2019,3,6,23,0,11.120000000000001
2019,3,6,23,15,9.82
2019,3,6,23,30,9.25
2019,3,6,23,45,9.22
2019,3,7,0,0,8.59
2019,3,7,0,15,9.34
2019,3,7,0,30,8.24
2019,3,7,0,45,8.040000000000001
2019,3,7,1,0,6.8
2019,3,7,1,15,6.7
2019,3,7,1,30,7.29
2019,3,7,1,45,8.01
2019,3,7,2,0,6.38
2019,3,7,2,15,6.87
2019,3,7,2,30,7.73
2019,3,7,2,45,5.8500000000000005
2019,3,7,3,0,7.63
2019,3,7,3,15,4.48
2019,3,7,3,30,4.5200000000000005
2019,3,7,3,45,5.24
2019,3,7,4,0,6.69
2019,3,7,4,15,6.7700000000000005
2019,3,7,4,30,6.79
2019,3,7,4,45,6.26
2019,3,7,5,0,5.91
2019,3,7,5,15,9.92
2019,3,7,5,30,8.26
2019,3,7,5,45,4.44
2019,3,7,6,0,3.39
2019,3,7,6,15,3.38
2019,3,7,6,30,4.57
2019,3,7,6,45,3.7800000000000002
2019,3,7,7,0,2.11
2019,3,7,7,15,1.47
2019,3,7,7,30,2.85
2019,3,7,7,45,5.88
2019,3,7,8,0,4.98
2019,3,7,8,15,4.97
2019,3,7,8,30,3.81
2019,3,7,8,45,2.39
2019,3,7,9,0,5.62
2019,3,7,9,15,2.43
2019,3,7,9,30,1.06
2019,3,7,9,45,0.74
2019,3,7,10,0,1.24
2019,3,7,10,15,2.4
2019,3,7,10,30,3.39
2019,3,7,10,45,3.31
2019,3,7,11,0,2.75
2019,3,7,11,15,2.05
2019,3,7,11,30,2.17
2019,3,7,11,45,2.35
2019,3,7,12,0,2.95
2019,3,7,12,15,4.24
2019,3,7,12,30,4.33
2019,3,7,12,45,3.16
2019,3,7,13,0,3.0100000000000002
2019,3,7,13,15,4.61
2019,3,7,13,30,4.11
2019,3,7,13,45,2.95
2019,3,7,14,0,2.25
2019,3,7,14,15,2.35
2019,3,7,14,30,3.12
2019,3,7,14,45,4.57
2019,3,7,15,0,2.52
2019,3,7,15,15,2.31
2019,3,7,15,30,2.91
2019,3,7,15,45,5.79
2019,3,7,16,0,4.86
2019,3,7,16,15,3.62
2019,3,7,16,30,3
2019,3,7,16,45,3.49
2019,3,7,17,0,3.19
2019,3,7,17,15,4.5600000000000005
2019,3,7,17,30,1.99
2019,3,7,17,45,5.8100000000000005
2019,3,7,18,0,4.67
2019,3,7,18,15,3.45
2019,3,7,18,30,3.36
2019,3,7,18,45,3.49
2019,3,7,19,0,3.5700000000000003
2019,3,7,19,15,3.23
2019,3,7,19,30,2.81
2019,3,7,19,45,2.91
2019,3,7,20,0,3.2600000000000002
2019,3,7,20,15,3.9
2019,3,7,20,30,6.99
2019,3,7,20,45,2.98
2019,3,7,21,0,3.97
2019,3,7,21,15,5.11
2019,3,7,21,30,4.22
2019,3,7,21,45,3.36
2019,3,7,22,0,3.86
2019,3,7,22,15,5.2
2019,3,7,22,30,4.04
2019,3,7,22,45,3.41
2019,3,7,23,0,2.98
2019,3,7,23,15,3.99
2019,3,7,23,30,4.92
2019,3,7,23,45,6.84
2019,3,8,0,0,3.3000000000000003
2019,3,8,0,15,3.66
2019,3,8,0,30,3.58
2019,3,8,0,45,5.12
2019,3,8,1,0,4.64
2019,3,8,1,15,4.75
2019,3,8,1,30,6.24
2019,3,8,1,45,6.7
2019,3,8,2,0,6.29
2019,3,8,2,15,6.03
2019,3,8,2,30,5.71
2019,3,8,2,45,5.29
2019,3,8,3,0,5.6000000000000005
2019,3,8,3,15,5.71
2019,3,8,3,30,4.46
2019,3,8,3,45,6.140000000000001
2019,3,8,4,0,7.3500000000000005
2019,3,8,4,15,5.53
2019,3,8,4,30,4.41
2019,3,8,4,45,4.55
2019,3,8,5,0,4.5
2019,3,8,5,15,6.38
2019,3,8,5,30,8.21
2019,3,8,5,45,6.08
2019,3,8,6,0,4.07
2019,3,8,6,15,2.85
2019,3,8,6,30,4.84
2019,3,8,6,45,9.39
2019,3,8,7,0,7.21
2019,3,8,7,15,5.37
2019,3,8,7,30,4.69
2019,3,8,7,45,3.8200000000000003
2019,3,8,8,0,3.5
2019,3,8,8,15,4.25
